player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Scottie Barnes,barnesc01,2022,1580,784,1.402606408881375,.4554391418235749,1.85804555070495,-.0459682175213265,-3.124748666632975,-3.170716884154301,1.17199412223137,-.2552704943029912,.9167236279283789,1.460396927045431,1.460396927045431,0,1.2406823243532,1.196544624761289,2.437226949114489,-.4287290640048705
RJ Barrett,barrerj01,2022,1470,720,-.5772095016592126,-1.063689236114002,-1.640898737773215,1.905008182147561,-3.313610979365202,-1.408602797217641,-.1113873431051483,-1.594598588594796,-1.705985931699945,.386403208654213,.386403208654213,0,.3446998725103961,-2.162856864025286,-1.818156991514889,.7546712156763227
Will Barton,bartowi01,2022,1440,702,1.610532213487924,1.160025098793044,2.770557312280968,-5.591303361809603,4.009679951372958,-1.581623410436645,.1966056271466055,1.829052646762958,2.025658273909563,1.714013455740912,1.714013455740912,0,.0856437248228274,1.507727115210948,1.593370840033775,.2084775784957567
Charles Bassey,bassech01,2022,163,81,.3139855056085831,2.325492880976016,2.639478386584599,-4.860059998767133,3.43380061406775,-1.426259384699383,-.7553210434787416,2.685138538704074,1.929817495225332,.1925536160401246,.1925536160401246,0,-1.811420213942678,.7807301435959678,-1.030690070346711,-.4376639894025395
Keita Bates-Diop,bateske01,2022,490,236,-4.644939174061479,.3172882318598806,-4.327650942201599,.55568714797366,6.268417123725436,6.824104271699095,-3.804304636949401,1.581636231111418,-2.222668405837983,.0628910456485945,.0628910456485945,0,-4.21868133687677,-.7945686188164931,-5.013249955693263,-.9515385627201348
Nicolas Batum,batumni01,2022,820,386,-.2546019380285816,3.056993850932329,2.802391912903748,-3.004489192117675,2.176885374410056,-.8276038177076193,-.7999300489700247,3.008276141528108,2.208346092558084,.9815226755552433,.9815226755552433,0,-1.672737852184923,3.361902524412722,1.689164672227799,.5167242667770251
Kent Bazemore,bazemke01,2022,765,350,-2.514004037098322,3.257588694873954,.7435846577756321,-4.432922988675227,-.5693360496009299,-5.002259038276156,-3.066645012152422,2.650674387528751,-.4159706246236707,.4182361164126053,.4182361164126053,0,-2.724783771153418,2.386921576060621,-.3378621950927965,.3479399086810604
Darius Bazley,bazleda01,2022,1326,630,-5.50576133511103,-.4239139697654518,-5.929675304876482,1.501443839803399,-8.597993981551387,-7.096550141747987,-4.286136933714077,-2.107103294972824,-6.393240228686901,-1.173411825652656,-1.173411825652656,0,-4.240928492659754,-2.541238298176642,-6.782166790836397,.2034488436820002
Bradley Beal,bealbr01,2022,1607,786,1.160211283646519,-.8178557129357721,.3423555707107466,.3696692788528012,1.901519858177155,2.271189137029956,1.087215672724446,-.30467066759604,.7825450051284057,1.425268547836809,1.425268547836809,0,.3429205265363552,-.2724582418370206,.0704622846993346,.6118318888703039
Malik Beasley,beaslma01,2022,1315,616,-.2166844917034943,-2.677350803626579,-2.894035295330073,-3.212316985473608,-7.536906574351791,-10.7492235598254,-.840189312481461,-3.841404073339462,-4.681593385820923,-.6108890734101042,-.6108890734101042,0,-.5493625012353539,-3.769935449739694,-4.319297950975048,.630268549784646
DeAndre' Bembry,bembrde01,2022,963,462,-.5267809381529538,1.463001099061237,.9362201609082832,-.0418057948663944,.2688718126669005,.2270660178005061,-.4956008921883244,1.295119336296481,.7995184441081562,.8329052262211563,.8329052262211563,0,-.5165622955877619,1.138813369340941,.6222510737531787,-.4499582403284239
Davis Bertans,bertada01,2022,491,233,-3.049443081321165,-3.781976821778536,-6.8314199030997,-2.898297400944437,-6.408492786313603,-9.30679018725804,-3.181982348310665,-4.564947667646788,-7.746930015957453,-.5963336540649451,-.5963336540649451,0,-2.71072263141483,-4.054442512413125,-6.765165143827955,.3902723899016181
Patrick Beverley,beverpa01,2022,839,406,3.520576032134418,2.631664729948001,6.15224076208242,5.221035296349908,.5034604379634633,5.724495734313371,4.09589004367772,2.33534474594203,6.43123478961975,1.894921280216858,1.894921280216858,0,3.268912187649854,2.712932448159026,5.98184463580888,-.3627436310968064
Saddiq Bey,beysa01,2022,1539,747,-1.542279565252087,-2.601092444995399,-4.143372010247486,-3.52085690443905,-4.205975012800478,-7.726831917239528,-1.945054504776929,-3.064292655614202,-5.009347160391131,-.8543453028785897,-.8543453028785897,0,-2.668421828978483,-2.716627912078562,-5.385049741057046,-.7831483439684959
Khem Birch,birchkh01,2022,700,344,.4826896312943449,1.334316426305773,1.817006057600118,1.983790085571587,-1.602744465904601,.3810456196669855,.7965324013302554,.8049133327230944,1.60144573405335,.7584753961744599,.7584753961744599,0,-.3645826485529052,1.8486824128299,1.484099764276995,-.6871263560063083
Goga Bitadze,bitadgo01,2022,296,138,-3.953972232535694,-.7501817068756966,-4.704153939411391,-8.7449584707133,-.0284683742252678,-8.773426844938568,-5.198453327262694,-.6583022398211329,-5.856755567083827,-.221108399618385,-.221108399618385,0,-3.82896285840132,2.118999706312517,-1.709963152088803,1.084370600290518
Nemanja Bjelica,bjeline01,2022,731,340,-.7071038818010968,3.343346336220753,2.636242454419656,1.111751986705184,.7284590511791655,1.840211037884349,-.4296302332128311,2.831513748501373,2.401883515288542,.9015617952774098,.9015617952774098,0,.2543846306070744,2.706837086241793,2.961221716848867,.8821878080832449
Eric Bledsoe,bledser01,2022,1395,666,-2.597582302288236,-.1610385392838002,-2.758620841572036,-6.773124267071334,-5.144202922639606,-11.91732718971094,-3.587822168184708,-1.257862206295677,-4.845684374480385,-.7160486760652931,-.7160486760652931,0,-3.737700275791877,-.1356062671801767,-3.873306542972054,.5552534408052464
Keljin Blevins,blevike01,2022,31,14,-7.509405949875744,-13.76160636824771,-21.27101231812345,2.433278339525744,-18.47152041256343,-16.03824207303769,-5.874690284242557,-15.53581673704133,-21.41050702128388,-.1333600448224572,-.1333600448224572,0,-5.278377665038987,-18.19559012522003,-23.47396779025901,.0539120957902934
Bogdan Bogdanovic,bogdabo01,2022,1163,564,.7428206339887726,-2.582137278555349,-1.839316644566577,4.067203567413459,-1.75434161246902,2.31286195494444,1.433973264604219,-2.556401463792175,-1.122428199187956,.4666752797047318,.4666752797047318,0,2.098839678021288,-1.811441647347819,.2873980306734694,-.3555104231480267
Bojan Bogdanovic,bogdabo02,2022,1435,695,2.408671181510548,-3.181432590280409,-.7727614087698621,3.31092880766565,-.5769974431690938,2.733931364496556,2.633431365178886,-2.871722825290749,-.2382914601118631,.8933106066053934,.8933106066053934,0,1.469886569856568,-3.517285675632924,-2.047399105776355,.3019794612097865
Bol Bol,bolbo01,2022,100,47,-5.655047183731073,-4.287430230346772,-9.942477414077846,-7.084026826916375,6.384950261963088,-.6990765649532875,-6.258643680314308,-2.346487682896352,-8.60513136321066,-.1395514952608376,-.1395514952608376,0,-5.139245243390675,-3.449148389317755,-8.58839363270843,-.6068470086334677
Leandro Bolmaro,bolmale01,2022,261,120,-5.164525218132853,-1.510411301800384,-6.674936519933237,-3.472748406317456,5.080608596402619,1.607860190085163,-5.128777614032678,-.216202813690959,-5.344980427723637,-.1594930311058015,-.1594930311058015,0,-4.287859699666745,-1.256014744018523,-5.543874443685269,.389404021176507
Isaac Bonga,bongais01,2022,76,35,-5.565117370199075,4.295558091982361,-1.269559278216714,-11.25969352135344,11.88931652379053,.6296230024370928,-7.137234734229815,6.1201490365786,-1.017085697651216,.0312050943797481,.0312050943797481,0,-6.04238351783022,4.871104054344659,-1.17127946348556,.8426195821146215
Devin Booker,bookede01,2022,1435,676,1.604461418149646,-.7067912335459746,.8976701846036711,.5838896339915558,1.122208238420094,1.70609787241165,1.391384563392527,-.4244245009980583,.9669600623944687,1.303020227718227,1.303020227718227,0,1.337976828386967,.3298409218645216,1.667817750251488,1.644586012554226
Brandon Boston Jr.,bostobr01,2022,268,121,-4.08635513989246,.0104797496424524,-4.075875390250008,-10.01330244443908,-.0627687003876677,-10.07607114482675,-5.53395143232755,-.0515496489332592,-5.585501081260809,-.1773551301505032,-.1773551301505032,0,-7.129081219822123,-1.056821578904093,-8.185902798726215,1.319879880901061
Chris Boucher,bouchch01,2022,611,301,-2.696364057442765,1.24743024164755,-1.448933815795216,-3.749257189665629,4.079655456124782,.3303982664591527,-3.097065915593007,1.914824271257191,-1.182241644335817,.2402551919997826,.2402551919997826,0,-2.166790393622733,1.057423995182428,-1.109366398440305,-.2103159509719331
James Bouknight,bouknja01,2022,82,40,-1.95232234855036,-12.32820528021882,-14.28052762876918,2.422964700903924,-14.42275265331046,-11.99978795240653,-1.219392132994448,-13.47295646967089,-14.69234860266534,-.2405259149234967,-.2405259149234967,0,-.7770034418382539,-14.56685600436145,-15.3438594461997,-1.311852006920712
Avery Bradley,bradlav01,2022,1047,492,-3.894706626837188,-2.304702772628459,-6.199409399465647,-5.696962453399107,-1.390806317746168,-7.087768771145274,-4.506165994708556,-2.214879877331288,-6.721045872039843,-.9917359287118992,-.9917359287118992,0,-4.277417428106259,-2.22912567570049,-6.506543103806749,-.5091796380987348
Tony Bradley,bradlto01,2022,503,241,-3.159548270987669,3.367996650044908,.2084483790572387,5.280083238337665,6.028686715359918,11.30876995369758,-1.605937179773821,4.065858754109905,2.459921574336084,.6339381457620074,.6339381457620074,0,-2.159404133959794,1.800989994445119,-.3584141395146749,-1.04154452097073
Ignas Brazdeikis,brazdig01,2022,209,98,-5.343522086765817,-1.330190795492249,-6.673712882258066,1.098882846746907,-.7199998456186966,.3788830011282107,-4.203409909895572,-1.189698363081389,-5.393108272976961,-.1317814626485735,-.1317814626485735,0,-3.275677291062111,-1.82293456141067,-5.098611852472781,-.2824925072238238
Mikal Bridges,bridgmi01,2022,1757,833,-.301960504448937,2.256249728875174,1.954289224426237,9.775193332096903,2.140328955778757,11.91552228787566,1.786931299115239,2.313431788504441,4.10036308761968,2.905334480202471,2.905334480202471,0,1.628216492792093,3.482799687964144,5.111016180756237,-.2079271716182615
Miles Bridges,bridgmi02,2022,2028,952,1.04525823126529,.3441278299482534,1.389386061213544,5.184368563198591,.5312265980900683,5.715595161288659,1.901141754274744,.4662835277523918,2.367425282027136,2.494516903804527,2.494516903804527,0,3.556235687868397,.4096460788346982,3.965881766703095,.3596969047035531
Oshae Brissett,brissos01,2022,422,201,-2.895620750980921,-.7284549185021898,-3.62407566948311,-2.314138388689698,-5.907148445441816,-8.221286834131515,-2.948597855398495,-1.877189756533001,-4.825787611931496,-.2127555452799344,-.2127555452799344,0,-2.645255498462945,-2.486944289644045,-5.132199788106991,-.0549742493809201
Malcolm Brogdon,brogdma01,2022,1521,746,3.121280676552857,-1.259541925036814,1.861738751516043,.891627720399391,.3909779974112112,1.282605717810602,2.834869675751773,-1.017329606419695,1.817540069332078,1.732507049247586,1.732507049247586,0,2.050347828605107,-.2460912815928575,1.804256547012249,-.3421219384299404
Armoni Brooks,brookar01,2022,528,246,1.340920719757585,-3.927390185285654,-2.586469465528069,4.938291455173482,4.638956494821253,9.577247949994735,2.238669458417561,-2.308283661838133,-.0696142034205729,.33529099938499,.33529099938499,0,.9638123096100066,-3.245795133142571,-2.281982823532564,-.3339283885433778
Dillon Brooks,brookdi01,2022,612,287,-2.759379200920653,2.95565919658261,.196279995661957,1.341527456613829,8.631219448816349,9.972746905430178,-2.148338312168143,4.36080836692748,2.212470054759337,.7353192563901186,.7353192563901186,0,-.4766837089306684,4.704013874851612,4.227330165920944,1.195600587506831
Bruce Brown,brownbr01,2022,1016,476,-2.915507221501227,2.682083027645027,-.2334241938561994,-9.221429298044264,-1.035736901703326,-10.25716619974759,-4.447557735173618,2.02462213466857,-2.422935600505047,.0793105684389945,.0793105684389945,0,-4.898376734211287,2.07808042702786,-2.820296307183427,-.149641750037863
Greg Brown III,browngr01,2022,116,51,-4.909432119330798,-.5294886158162356,-5.438920735147034,-12.48956861720326,-4.451906486163254,-16.94147510336652,-6.829491351886464,-1.262126442253059,-8.091617794139523,-.1408976296842816,-.1408976296842816,0,-2.559854019201644,-3.103898748058288,-5.663752767259932,1.374112483751344
Jaylen Brown,brownja02,2022,894,426,.3766467240577738,-.0875967715820521,.2890499524757216,-4.947461173065652,6.293419955847114,1.345958782781462,-.695161025438232,1.219471997736459,.5243109722982274,.7204224846694767,.7204224846694767,0,-1.048509256265443,1.014933891110395,-.0335753651550486,1.233303728276594
Moses Brown,brownmo01,2022,78,34,-7.922958178821365,-2.463585403189324,-10.38654358201069,-7.499625492435859,9.435223166635996,1.935597674200138,-8.300910747285503,-.1051465452412994,-8.406057292526802,-.1001473735382814,-.1001473735382814,0,-6.943411456983536,-.1935429987229888,-7.136954455706523,2.07434811432919
Sterling Brown,brownst02,2022,539,256,-3.296485152156023,-.7982955140374798,-4.094780666193503,-3.429734816776191,2.227456316656796,-1.202278500119395,-3.537522338371608,-.2080268872232655,-3.745549225594873,-.1301004680708421,-.1301004680708421,0,-3.019454250238279,-.8416231397444383,-3.861077389982717,.054349746831568
Troy Brown Jr.,browntr01,2022,352,169,-2.025322256709394,.3438081917228286,-1.681514064986566,-4.253192688812049,-.6577717165755204,-4.91096440538757,-2.632536300133872,.1223308533733456,-2.510205446760526,.0205149874685532,.0205149874685532,0,-2.691577371818177,-.6165057668377657,-3.308083138655943,-.7796326799607389
Jalen Brunson,brunsja01,2022,1300,636,2.948294296697656,-.0304954524213029,2.917798844276354,6.823268694577673,-.8267067261019939,5.996561968475679,3.954426164815715,-.1797646126726206,3.774661552143094,2.09600684973393,2.09600684973393,0,3.670256578462626,-.6387757687766281,3.031480809685998,-1.000715859092876
Reggie Bullock,bullore01,2022,1040,514,-4.442339764381964,-1.952635725471566,-6.39497548985353,-2.793050342091195,6.178200976699562,3.385150634608367,-4.378248907306955,-.3492696345894434,-4.727518541896399,-.5154225726205633,-.5154225726205633,0,-3.268045537366746,-1.604406808256994,-4.872452345623739,-.6114849354626252
Trey Burke,burketr01,2022,296,141,-1.076745295492024,.4763460247222407,-.6003992707697829,-2.166470239369089,6.350874962861552,4.184404723492463,-1.326529009045752,1.767001245353024,.440472236307272,.2292634448458248,.2292634448458248,0,.0433080863903229,-.7170857889214276,-.6737777025311047,-.1105273207568847
Alec Burks,burksal01,2022,1207,592,3.367178670417325,1.658017000350051,5.025195670767375,1.571364899274735,3.488142054528767,5.059506953803503,3.177429122293548,2.165823807789402,5.343252930082951,2.427817758833839,2.427817758833839,0,3.305270384948452,2.239574965226975,5.544845350175427,-.6821396271166319
Jared Butler,butleja02,2022,143,65,-7.280715014585148,2.960799256486708,-4.31991575809844,-6.559040018355172,2.1278101109057,-4.431229907449472,-7.762362381694611,2.913275051557875,-4.849087330136737,-.0707477221469125,-.0707477221469125,0,-4.401049306861061,-.3498685979237581,-4.75091790478482,1.633346824915198
Jimmy Butler,butleji01,2022,1224,607,4.481565510593741,2.28636751536871,6.76793302596245,-1.723375525064305,2.22758491868662,.5042093936223147,3.44272576802081,2.408329212637414,5.851054980658223,2.642751715239438,2.642751715239438,0,2.847864311849738,3.140058233105192,5.98792254495493,-.7863316777891163
Devontae Cacok,cacokde01,2022,3,2,65.08673228291488,-14.11736579287965,50.96936649003523,63.47589597958606,1.234830578982396,64.71072655856845,68.67882536394062,-11.8162504015043,56.86257496243631,.0585516776380182,.0585516776380182,0,56.04641087974043,-15.20818050476249,40.83823037497795,-3.747631076404531
Kentavious Caldwell-Pope,caldwke01,2022,1488,725,-.1185134239830665,.6350881291776983,.5165747051946318,-.6654427643739593,-2.151997915824333,-2.817440680198292,-.2216893047020838,.0852074686731819,-.136481836028902,.9675587660315457,.9675587660315457,0,-.9958078085683967,.5889326209345659,-.4068751876338308,.0861079347997188
Facundo Campazzo,campafa01,2022,838,414,-.3590368095281096,-.7068813498834775,-1.065918159411587,-6.300042280916855,-10.31115370731301,-16.61119598822987,-1.586598964959789,-2.768973148591036,-4.355572113550824,-.3387750295155974,-.3387750295155974,0,-1.184662746018472,-1.635633525452122,-2.820296271470594,-.1058059959201988
Vlatko Cancar,cancavl01,2022,58,27,1.036661651756698,-9.507885818399409,-8.47122416664271,-4.405171874562694,-8.106383918445667,-12.51155579300836,-.0014488260406834,-9.805670991157989,-9.807119817198672,-.0965294081579176,-.0965294081579176,0,.002949332634772,-8.392488759182953,-8.389539426548181,-.7056907269561248
Clint Capela,capelca01,2022,1539,747,.4815126083682887,2.981457267517267,3.462969875885556,6.109444479450664,-2.538505590346849,3.570938889103814,1.650547953331738,2.059193305881056,3.709741259212794,2.439456660210432,2.439456660210432,0,1.765836658136827,2.776621347268033,4.54245800540486,-.9140020432463715
Vernon Carey Jr.,careyve01,2022,2,1,-41.61156058404558,7.068601852809661,-34.54295873123591,-59.40281051530236,72.56899404723862,13.16618353193626,-48.1189005691159,21.11636741607577,-27.00253315304013,-.0121574072917329,-.0121574072917329,0,-26.39389594350598,11.09168099320017,-15.30221495030581,-1.749572650376864
Jevon Carter,carteje01,2022,617,299,-2.995252544550734,-1.340330024046078,-4.335582568596811,-6.826970046680563,3.160854525914932,-3.666115520765632,-4.018589406320726,-.4930897157198487,-4.511679122040575,-.2652376710252377,-.2652376710252377,0,-3.574462573210454,-.9573938816006053,-4.53185645481106,-1.306148215776002
Wendell Carter Jr.,cartewe01,2022,1503,722,.2093743377908275,.8747449532741883,1.084119291065016,-.5372137481546565,3.648793119238225,3.111579371083569,.1563667992471898,1.55765389257079,1.714020691817979,1.649490016183362,1.649490016183362,0,-.2000711080035636,1.466179334950407,1.266108226946843,.310731765046294
Alex Caruso,carusal01,2022,1372,658,1.731504120018424,5.17465346855309,6.906157588571514,1.413020601324589,4.638246446606731,6.051267047931319,1.754404912778759,5.335095630476014,7.089500543254772,3.302645718715433,3.302645718715433,0,1.307187085676711,6.200677718623069,7.507864804299781,-.0178441635920758
Willie Cauley-Stein,caulewi01,2022,376,177,-4.114146742601102,-4.890183219127152,-9.004329961728255,-.9251938452729985,8.269805422631112,7.344611577358114,-3.71191951317756,-2.433012357932725,-6.144931871110285,-.3061709564291303,-.3061709564291303,0,-4.01098967366215,-3.308177553521629,-7.319167227183778,-.1337981469889047
Justin Champagnie,champju01,2022,78,38,-.9525938094957601,2.343415203441877,1.390821393946117,3.344645675503356,5.389847320452701,8.734492995956057,-.1471186434588182,3.112918941399112,2.965800297940294,.1096352509676595,.1096352509676595,0,-.0629192796749779,1.00385883176263,.9409395520876521,-1.066426673403991
Chris Chiozza,chiozch01,2022,250,124,-.9874980695684312,3.135211588905512,2.14771351933708,-7.973475595765445,-.4259038040105719,-8.399379399776016,-2.558933335034277,2.441745360596294,-.1171879744379831,.1656863693103623,.1656863693103623,0,-1.806123992080702,3.140482897901084,1.334358905820382,-.5277090240003688
Josh Christopher,chrisjo01,2022,240,112,-2.885135775740164,-2.793171281845927,-5.678307057586091,1.104374564793903,5.439975880806983,6.544350445600886,-2.105651315153061,-1.15094957959945,-3.25660089475251,-.0289588579471554,-.0289588579471554,0,-2.468923893158636,-3.371896636760018,-5.840820529918655,.0361993041201132
Brandon Clarke,clarkbr01,2022,649,304,1.26221970564048,-.4051851049027973,.8570346007376827,3.088953026617139,-1.536227483088106,1.552725543529033,1.702112837189013,-.6134944700521473,1.088618367136866,.592982924840227,.592982924840227,0,2.221786350126521,-.5067961053920045,1.714990244734516,-.4018702386736993
Jordan Clarkson,clarkjo01,2022,1177,570,2.747024182050283,-1.675218071706269,1.071806110344014,-.1079545712277348,6.340695705006175,6.232741133778441,2.142282267954895,-.1376219923883289,2.004660275566566,1.382433895042515,1.382433895042515,0,2.19154064399587,.0249517092729042,2.216492353268774,-.0208438282987019
Nic Claxton,claxtni01,2022,212,100,-7.723216055097977,3.96656659556355,-3.756649459534427,-4.375996666445005,-1.645287753813537,-6.021284420258541,-7.524479114951089,2.977675102773452,-4.546804012177637,-.091365344207455,-.091365344207455,0,-7.020314557272932,1.650536569961976,-5.369777987310956,-.3359259257349529
Amir Coffey,coffeam01,2022,438,207,-1.872382108624451,-.3696933024459551,-2.242075411070406,-2.8079441895416,6.066661139915893,3.258716950374294,-2.144808267371683,.8799515935941158,-1.264856673777567,.1556790975289081,.1556790975289081,0,-3.886777601590134,-.5661892102186583,-4.452966811808793,-.7461512850977453
John Collins,collijo01,2022,1658,807,2.731777931355565,2.887955045532558,5.619732976888121,8.548074853151627,1.154357607932557,9.702432461084184,4.051660804709917,2.740446217745887,6.792107022455803,3.909946321376648,3.909946321376648,0,4.430843622326092,2.697031150751954,7.127874773078046,-.4800620666371785
Mike Conley,conlemi01,2022,1243,598,5.116410087662381,-.988594699300245,4.127815388362135,4.083185494860171,-1.875075615291818,2.208109879568353,5.130374976841245,-1.259967079605494,3.870407897235751,2.013956635225236,2.013956635225236,0,3.969320846823635,-.2847235675760028,3.684597279247633,-.2937812086636145
Pat Connaughton,connapa01,2022,1529,721,2.266409972217311,1.683455115615965,3.949865087833276,-1.89695705811712,-7.175748205958918,-9.072705264076038,1.521019095831342,-.1010166274179232,1.420002468413419,1.529930408783924,1.529930408783924,0,.9959131047419046,.0873506781569398,1.083263782898845,-.2625359341660888
Tyler Cook,cookty01,2022,25,12,6.040238805730354,-15.30015733206998,-9.259918526339623,12.6793992510129,-15.15909486417403,-2.479695613161127,7.860563143372195,-16.14384521562013,-8.283282072247928,-.0337458341230845,-.0337458341230845,0,11.45219846532892,-14.41552558351651,-2.963327118187589,-.3875320260666107
Sharife Cooper,coopesh01,2022,26,11,-8.969783715098387,-9.312727412600907,-18.28251112769929,-15.50748380855999,-2.179742009453841,-17.68722581801383,-11.01093120101351,-8.495216207356458,-19.50614740836997,-.0931594535448701,-.0931594535448701,0,-6.461666735783003,-11.57720614166248,-18.03887287744548,-.9362265292891923
Petr Cornelie,cornepe01,2022,48,22,-8.591939978629597,-2.769461116633686,-11.36140109526328,1.155006174697744,22.67867768059141,23.83368385528915,-7.020056253861909,2.402805369475214,-4.617250884386694,-.0216011073302413,-.0216011073302413,0,-5.123703652752861,-1.477566372243525,-6.601270024996386,3.068316102418818
DeMarcus Cousins,couside01,2022,99,44,3.191249797773921,6.196751320580433,9.388001118354353,9.825024552430939,5.432357496560945,15.25738204899189,4.736549585049429,6.371800944126444,11.10835052917587,.3176788554376573,.3176788554376573,0,3.649803817107812,5.732367266519593,9.382171083627405,2.116062427474569
Robert Covington,covinro01,2022,1389,663,-2.474878966141864,1.813424491378568,-.6614544747632962,-2.972255907380709,-2.487452365560541,-5.459708272941249,-2.767541119517044,1.11250957444836,-1.655031545068685,.3734985122191637,.3734985122191637,0,-1.044791092547338,1.141652653126823,.0968615605794847,.8410783711159755
Torrey Craig,craigto01,2022,818,393,-.1342573637432758,2.859720121194409,2.725462757451134,-1.351019528488955,-3.39741043801585,-4.748429966504805,-.3934970059133495,1.708575808619075,1.315078802705726,.8116309070351965,.8116309070351965,0,-1.884213373635479,1.723349093376643,-.160864280258836,-.4240494209635832
Jae Crowder,crowdja01,2022,1404,671,.1776161578947934,2.819471771932706,2.997087929827499,3.117847294718132,1.54311212357269,4.660959418290822,.7982439555757286,2.674669792647893,3.472913748223621,2.123212855527625,2.123212855527625,0,.5808749275390355,3.477892402260221,4.058767329799256,-.3367421577031751
Jarrett Culver,culveja01,2022,134,65,7.245114000347601,.311361301114584,7.556475301462185,11.30610868013078,-.966931396849708,10.33917728328108,8.492646906822044,.0229482670886089,8.515595173910652,.3736620911418359,.3736620911418359,0,8.193940154989258,-1.804478428920287,6.389461726068972,.0163889599137329
Cade Cunningham,cunnica01,2022,1175,570,-3.751035022231655,-1.88411049893546,-5.635145521167116,2.164376337514494,-.4225303788552969,1.741845958659197,-2.563336512849164,-1.654730287633122,-4.218066800482286,-.4309656588612782,-.4309656588612782,0,-1.400443953966201,-1.305676745353848,-2.706120699320049,.9453337834109061
Seth Curry,curryse01,2022,1508,754,1.138417099170157,-2.621175309212353,-1.482758210042196,-.5935896828536764,-.9124470580282635,-1.50603674088194,.8263315637185048,-2.445555875012312,-1.619224311293807,.4312390627229363,.4312390627229363,0,.2388478237802373,-1.160651667673069,-.9218038438928319,-.8653586510913268
Stephen Curry,curryst01,2022,1694,787,8.104493010116542,.4621055250686478,8.566598535185189,6.757361300081696,4.755960379870547,11.51332167995224,8.23202129266844,1.321354161951573,9.553375454620014,5.059046759144969,5.059046759144969,0,8.219524273985128,1.873391883037235,10.09291615702236,2.409693313421477
Anthony Davis,davisan02,2022,1823,858,1.570870516389073,.6194440895364914,2.190314605925565,-2.760082440171192,-3.446859034122669,-6.206941474293862,.7906632522069186,-.1979391204114608,.5927241317954578,1.467483347271271,1.467483347271271,0,1.183693479402007,-.078365296939428,1.105328182462579,.2873935861563205
Ed Davis,davised01,2022,155,77,-.0930453656332414,5.967629176561879,5.874583810928638,-6.60921825609504,-2.916319253345783,-9.525537509440822,-1.46954779065436,4.429379724262038,2.959831933607678,.2221475718140788,.2221475718140788,0,-.0119341426356264,4.574940304478617,4.563006161842991,-.9664933984779731
Terence Davis,daviste02,2022,551,259,-1.843444292654646,1.348899767804016,-.4945445248506301,2.886768045437872,3.875135115832625,6.761903161270497,-.9714229764289319,1.995330712463375,1.023907736034444,.5043449830275426,.5043449830275426,0,1.138893311292397,.9416763985884308,2.080569709880828,1.135087348556665
Gabriel Deck,deckga01,2022,99,45,-2.28312765004385,-2.789243162823003,-5.072370812866853,-1.86461043390284,-5.548886733824735,-7.413497167727574,-2.177417652800292,-3.410161189389619,-5.587578842189911,-.0655692769277078,-.0655692769277078,0,-2.455844850356121,-5.072392726971182,-7.528237577327301,.6474381415560898
Dewayne Dedmon,dedmode01,2022,801,392,-1.584278120328586,-.2538910349481697,-1.838169155276756,5.99392827067085,-.7068553152874228,5.287072955383426,-.1427222127850973,-.3844870749455435,-.5272092877306407,.4416773834478762,.4416773834478762,0,-1.189291009284193,-1.282014680824395,-2.471305690108588,-.6479606690555096
Sam Dekker,dekkesa01,2022,2,1,-19.52393130352949,-20.24404674672722,-39.76797805025672,-64.10362545662457,-92.43681231822292,-156.5404377748475,-30.15990452575907,-36.78248815700366,-66.94239268276273,-.0324432751631377,-.0324432751631377,0,-30.26964154027239,-38.70696310759741,-68.97660464786981,-.9405537341002244
DeMar DeRozan,derozde01,2022,1793,846,3.473834851255073,-1.845611006299203,1.628223844955871,2.798520295429212,6.646585583335347,9.445105878764558,3.487668315345807,-.1965786311718793,3.291089684173928,2.61941100193664,2.61941100193664,0,2.464411089279782,.055144215779749,2.519555305059531,.4569144688203546
Hamidou Diallo,diallha01,2022,502,233,.7758963355841378,2.479224736957181,3.255121072541319,-2.031182657853998,2.83256196556299,.8013793077089919,.3135714575014145,2.757315545554679,3.070887003056094,.6960583115693584,.6960583115693584,0,.1667647618469872,1.31666878387984,1.483433545726827,.5919065545466529
Gorgui Dieng,dienggo01,2022,374,177,-2.985840906792533,5.453774729457033,2.4679338226645,-6.861593257449544,9.573151818552258,2.711558561102714,-4.011933232335311,6.702513517650845,2.690580285315535,.4931211609855898,.4931211609855898,0,-2.298312241380111,5.255827361524825,2.957515120144715,.3682937378891584
Spencer Dinwiddie,dinwisp01,2022,1296,623,1.796856101304379,-1.738676744594577,.0581793567098026,-6.36421623299905,3.427719513130215,-2.936496719868836,.2224908856616162,-.7727650499414691,-.550274164279853,.691908074618389,.691908074618389,0,-1.000275550187279,-.8661150125523596,-1.866390562739638,-1.043109504687191
Luka Doncic,doncilu01,2022,1337,662,3.782990641323688,-1.222971934391027,2.560018706932661,-2.452484692390541,-4.789468948471118,-7.241953640861658,2.766945644189104,-2.029163698630969,.7377819455581345,1.193905267220064,1.193905267220064,0,3.067938808645387,-1.693715420807608,1.374223387837779,1.351179043347046
